Export;EXP-2023-002 (20231130 09:02);;;StationsCode;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20230801 06:00;20230801 07:00;7.292;;;5.316;-0.227;5.598;5.904;8.91;2.924;2.736;-1.412;3.048;;2.86;-0.24;7.688;2.585;6.742;0.028;4.011;2.547;;-1.009;;
PM2.5;uur;µg/m³;20230801 07:00;20230801 08:00;5.651;;;5.284;1.91;4.462;3.17;12.99;-0.536;1.246;-0.165;2.917;;4.087;-0.135;4.713;0.625;6.239;0.322;4.93;1.534;;-1.705;;
PM2.5;uur;µg/m³;20230801 08:00;20230801 09:00;2.86;;;6.29;1.108;3.413;1.18;11.18;1.622;1.651;2.878;5.516;;4.067;4.052;2.297;0.465;6.223;2.767;3.971;-2.364;;0.415;;
PM2.5;uur;µg/m³;20230801 09:00;20230801 10:00;4.173;;;7.454;-0.947;4.778;2.069;10.07;4.789;1.166;4.965;3.62;;4.28;3.612;1.533;0.029;11.268;2.507;5.514;-3.485;;1.507;;
PM2.5;uur;µg/m³;20230801 10:00;20230801 11:00;3.371;;;5.789;0.649;8.751;2.662;5.446;3.003;-1.361;4.328;1.832;;3.776;2.828;1.266;-0.266;8.019;3.726;8.349;0.694;;2.172;;
PM2.5;uur;µg/m³;20230801 11:00;20230801 12:00;0.865;;;4.615;1.376;6.39;-0.255;8.254;5.023;1.049;1.829;1.62;;2.962;4.16;2.151;0.553;6.016;0.15;3.777;-0.548;;3.262;;
PM2.5;uur;µg/m³;20230801 12:00;20230801 13:00;-0.911;;;5.415;1.766;5.075;-3.24;12.5;5.537;2.452;1.178;0.626;;3.708;3.474;3.386;2.014;3.159;-1.634;1.743;-1.558;;1.424;;
PM2.5;uur;µg/m³;20230801 13:00;20230801 14:00;-1.163;;;7.138;-0.143;5.004;1.018;7.394;7.551;0.311;2.271;2.211;;2.32;0.33;6.675;5.736;4.659;2.284;7.962;0.812;;0.818;;
PM2.5;uur;µg/m³;20230801 14:00;20230801 15:00;2.048;;;5.995;0.085;4.385;-1.092;6.15;5.954;0.904;-1.236;0.996;;0.763;-0.263;10.782;6.081;8.376;1.494;7.337;1.685;;3.034;;
PM2.5;uur;µg/m³;20230801 15:00;20230801 16:00;3.235;;;15.423;2.377;4.349;3.079;9.224;1.804;0.97;-3.345;-1.129;;0.96;0.898;6.71;4.472;8.749;1.15;2.988;0.633;;3.258;;
PM2.5;uur;µg/m³;20230801 16:00;20230801 17:00;3.207;;;11.054;1.49;4.446;-0.659;6.951;6.213;1.071;5.469;0.018;;1.933;1.383;4.956;2.439;8.115;-0.471;1.926;1.658;;3.118;;
PM2.5;uur;µg/m³;20230801 17:00;20230801 18:00;-0.053;;;7.56;-0.624;3.315;-4.481;7.547;9.984;1.615;4.364;-0.09;;2.841;-0.301;6.068;-3.673;7.473;-2.698;5.236;2.141;;1.268;;
PM2.5;uur;µg/m³;20230801 18:00;20230801 19:00;-0.767;;;6.398;-2.973;-0.306;-0.378;7.359;6.288;1.293;1.227;-0.294;;1.656;-1.21;3.003;0.266;4.123;1.215;4.163;-0.115;;1.658;;
PM2.5;uur;µg/m³;20230801 19:00;20230801 20:00;2.327;;;6.764;2.15;3.629;-3.351;6.586;2.55;1.899;0.941;-0.053;;2.205;1.879;2.807;4.32;7.631;1.177;8.68;0.551;;4.67;;
PM2.5;uur;µg/m³;20230801 20:00;20230801 21:00;3.264;;;5.088;4.469;6.11;-4.109;5.063;3.04;2.51;1.36;2.052;;2.26;2.105;3.587;3.416;9.386;2.397;7.729;2.335;;4.034;;
PM2.5;uur;µg/m³;20230801 21:00;20230801 22:00;1.898;;;6.196;2.678;5.003;0.297;3.802;4.015;4.573;3;2.211;;2.369;1.352;2.465;5.551;9.033;1.631;6.69;1.844;;0.577;;
PM2.5;uur;µg/m³;20230801 22:00;20230801 23:00;1.193;;;5.828;1.327;5.702;0.052;6.809;7.856;1.545;2.953;5.007;;4.021;2.145;6.022;6.047;5.88;-0.677;9.776;-0.88;;2.319;;
PM2.5;uur;µg/m³;20230801 23:00;20230802 00:00;2.122;;;4.872;1.149;5.341;2.43;9.493;7.722;-0.531;7.882;1.018;;6.209;6.938;4.574;2.462;8.592;3.976;10.869;2.55;;1.039;;
PM2.5;uur;µg/m³;20230802 00:00;20230802 01:00;;;;5.868;;3.967;;7.148;1.577;;6.332;;;2.666;5.454;2.633;;6.631;;10.597;;;-1.811;;
PM2.5;uur;µg/m³;20230802 01:00;20230802 02:00;;;;5.596;;2.052;;6.118;-0.087;;2.562;;;2.459;2.398;5.036;;5.89;;10.943;;;-1.699;;
PM2.5;uur;µg/m³;20230802 02:00;20230802 03:00;;;;5.76;;-0.207;;5.666;-0.348;;1.862;;;10.543;3.764;5.407;;5.474;;10.916;;;-2.418;;
PM2.5;uur;µg/m³;20230802 03:00;20230802 04:00;;;;3.701;;1.193;;7.482;-0.792;;2.054;;;6.627;4.264;2.793;;3.732;;7.538;;;-1.694;;
PM2.5;uur;µg/m³;20230802 04:00;20230802 05:00;;;;7.327;;4.233;;5.356;5.199;;4.865;;;1.984;3.605;3.63;;2.443;;3.321;;;-2.124;;
PM2.5;uur;µg/m³;20230802 05:00;20230802 06:00;;;;3.81;;2.278;;7.295;2.725;;1.424;;;4.616;2.964;4.93;;4.514;;3.032;;;0.767;;
PM2.5;uur;µg/m³;20230802 06:00;20230802 07:00;;;;0.922;;-0.337;;6.583;-1.658;;-3.863;;;4.252;1.386;2.203;;3.862;;3.061;;;4.173;;
PM2.5;uur;µg/m³;20230802 07:00;20230802 08:00;;;;-3.897;;0.973;;4.292;-1.606;;;;;1.762;1.146;1.764;;1.718;;3.665;;;6.751;;
PM2.5;uur;µg/m³;20230802 08:00;20230802 09:00;;;;-4.521;;-0.816;;4.183;-2.924;;;;;0.902;0.747;0.291;;1.378;;2.211;;;6.141;;
PM2.5;uur;µg/m³;20230802 09:00;20230802 10:00;;;;2.663;;-1.421;;4.218;-4.418;;;;;-2.61;-1.073;-1.108;;0.059;;4.525;;;6.018;;
PM2.5;uur;µg/m³;20230802 10:00;20230802 11:00;;;;0.709;;0.088;;1.928;-0.586;;-3.665;;;-2.105;-2.952;0.426;;0.826;;2.78;;;5.371;;
PM2.5;uur;µg/m³;20230802 11:00;20230802 12:00;;;;-1.848;;0.314;;0.703;0.575;;-2.111;;;1.138;1.998;5.353;;1.891;;-4.713;;;3.069;;
PM2.5;uur;µg/m³;20230802 12:00;20230802 13:00;;;;0.642;;1.346;;;-0.106;;3.564;;;2.359;3.257;9.832;;6.624;;-3.149;;;2.731;;
PM2.5;uur;µg/m³;20230802 13:00;20230802 14:00;;;;-0.953;;0.38;;3.009;4.304;;4.811;;;6.439;2.129;5.62;;6.036;;0.868;;;0.869;;
PM2.5;uur;µg/m³;20230802 14:00;20230802 15:00;;;;-3.918;;-2.055;;2.602;6.971;;6.949;;;2.882;2.86;3.335;;3.982;;1.626;;;-0.475;;
PM2.5;uur;µg/m³;20230802 15:00;20230802 16:00;;;;-2.698;;-0.338;;3.395;4.502;;5.627;;;2.611;4.172;7.273;;7.829;;-0.195;;;0.548;;
PM2.5;uur;µg/m³;20230802 16:00;20230802 17:00;;;;-1.793;;1.43;;0.475;3.52;;4.271;;;7.847;4.556;6.819;;13.424;;-4.141;;;5.659;;
PM2.5;uur;µg/m³;20230802 17:00;20230802 18:00;;;;-0.83;;-0.63;;-0.391;2.158;;0.224;;;7.255;1.373;4.42;;7.749;;0.163;;;7.202;;
PM2.5;uur;µg/m³;20230802 18:00;20230802 19:00;;;;1.089;;0.934;;1.395;1.606;;;;;5.53;-0.914;3.06;;4.305;;8.594;;;4.774;;
PM2.5;uur;µg/m³;20230802 19:00;20230802 20:00;;;;1.375;;2.067;;2.529;0.064;;;;;2.392;1.701;4.498;;1.74;;5.26;;;8.973;;
PM2.5;uur;µg/m³;20230802 20:00;20230802 21:00;;;;-1.137;;1.843;;1.741;0.768;;;;;-1.838;1.246;2.543;;2.667;;;;;6.33;;
PM2.5;uur;µg/m³;20230802 21:00;20230802 22:00;;;;-2.498;;0.565;;1.421;0.069;;-4.808;;;-0.37;0.327;0.587;;3.942;;12.254;;;0.948;;
PM2.5;uur;µg/m³;20230802 22:00;20230802 23:00;;;;-2.603;;-1.632;;1.315;-1.276;;2.209;;;3.166;-0.863;1.381;;5.075;;9.881;;;-0.894;;
PM2.5;uur;µg/m³;20230802 23:00;20230803 00:00;;;;-2.966;;-1.248;;2.904;-2.184;;-0.519;;;3.404;-3.392;1.387;;2.64;;6.735;;;-0.97;;
PM2.5;uur;µg/m³;20230803 00:00;20230803 01:00;;;;-3.509;;0.322;;1.393;-2.16;0.17;-4.634;;2.465;-0.325;-1.829;1.389;-2.098;4.386;;4.343;;;0.894;;
PM2.5;uur;µg/m³;20230803 01:00;20230803 02:00;;;;-1.573;;2.438;;0.212;-0.807;-3.141;;;2.323;-0.111;-0.521;2.632;0.671;3.084;;0.021;;;0.179;;
PM2.5;uur;µg/m³;20230803 02:00;20230803 03:00;;;;0.702;;2.088;;1.025;1.379;-2.913;-4.142;;0.164;-1.217;0.407;5.356;0.775;2.991;;-1.434;;;0.691;;
PM2.5;uur;µg/m³;20230803 03:00;20230803 04:00;;;;2.064;;1.369;;3.725;1.193;-2.028;-1.08;;1.647;-2.494;0.684;4.363;-1.554;6.889;;-0.083;;;-0.256;;
PM2.5;uur;µg/m³;20230803 04:00;20230803 05:00;;;;0.31;;2.453;;7.687;-1.719;0.732;-1.858;;0.848;1.279;-1.006;1.174;-1.882;5.324;;0.431;;;-0.503;;
PM2.5;uur;µg/m³;20230803 05:00;20230803 06:00;;;;-0.979;;-0.414;;5.225;-0.317;2.65;-3.085;;0.377;2.093;-0.84;1.667;-3.362;2.551;;1.707;;;0.238;;
PM2.5;uur;µg/m³;20230803 06:00;20230803 07:00;;;;0.826;;-2.132;;2.197;1.603;1.118;-4.652;;0.984;1.533;1.014;2.202;-1.223;2.884;;2.844;;;-0.913;;
PM2.5;uur;µg/m³;20230803 07:00;20230803 08:00;;;;1.228;;-0.379;;2.721;0.262;-0.257;-2.274;;-1.079;6.099;1.931;3.75;0.211;2.663;;1.077;;;0.346;;
PM2.5;uur;µg/m³;20230803 08:00;20230803 09:00;;;;2.688;;-0.584;;2.416;3.347;-1.207;3.017;;;6.581;-0.061;4.622;0.783;2.574;;0.622;;;0.478;;
PM2.5;uur;µg/m³;20230803 09:00;20230803 10:00;;;;2.99;;-0.195;;1.736;4.604;0.562;2.605;;;3.467;2.908;3.581;1.973;1.377;;2.067;;;-0.932;;
PM2.5;uur;µg/m³;20230803 10:00;20230803 11:00;;;;0.031;;3.799;;2.462;3.509;1.94;0.783;;-3.005;;5.63;4.794;4.914;7.755;;;;;1.283;;
PM2.5;uur;µg/m³;20230803 11:00;20230803 12:00;;;;0.044;;1.837;;4.222;5.838;0.336;1.68;;-1.025;-1.747;1.544;4.071;5.664;5.627;;9.058;;;0.324;;
PM2.5;uur;µg/m³;20230803 12:00;20230803 13:00;;;;1.464;;2.289;;9.649;3.202;2.308;1.489;;2.529;2.857;-0.727;6.627;4.561;5.946;;1.518;;;-1.579;;
PM2.5;uur;µg/m³;20230803 13:00;20230803 14:00;;;;1.023;;5.088;;5.453;1.8;2.6;3.438;;4.422;2.093;-0.856;8.422;3.806;5.193;;0.487;;;1.714;;
PM2.5;uur;µg/m³;20230803 14:00;20230803 15:00;;;;1.112;;2.049;;2.573;6.378;1.278;2.141;;2.227;3.508;-1.268;6.362;1.77;5.801;;3.015;;;5.71;;
PM2.5;uur;µg/m³;20230803 15:00;20230803 16:00;;;;3.032;;0.933;;8.106;3.746;1.185;1.814;;0.732;5.152;3.478;3.779;0.359;6.151;;0.321;;;9.502;;
PM2.5;uur;µg/m³;20230803 16:00;20230803 17:00;;;;2.573;;0.965;;7.564;2.122;-0.069;0.794;;4.184;6.867;0.006;7.141;-0.425;7.011;;0.344;;;8.978;;
PM2.5;uur;µg/m³;20230803 17:00;20230803 18:00;;;;-2.086;;1.487;;6.932;1.172;1.815;-0.595;;4.209;2.933;-1.374;3.062;0.172;3.667;;3.627;;;7.119;;
PM2.5;uur;µg/m³;20230803 18:00;20230803 19:00;;;;-2.46;;2.609;;10.07;3.066;1.321;1.26;;1.342;1.965;1.788;1.383;-0.229;5.976;;4.689;;;6.1;;
PM2.5;uur;µg/m³;20230803 19:00;20230803 20:00;;;;2.753;;3.288;;9.737;3.317;0.186;2.716;;-0.498;6.521;1.845;6.695;-0.543;11.64;;5.731;;;19.803;;
PM2.5;uur;µg/m³;20230803 20:00;20230803 21:00;;;;5.418;;4.035;;8.314;3.447;3.321;4.286;;-0.608;5.278;-0.298;8.591;1.598;9.278;;4.971;;;11.768;;
PM2.5;uur;µg/m³;20230803 21:00;20230803 22:00;;;;3.316;;5.467;;5.967;3.803;2.424;2.086;;-0.392;8.352;4.708;5.385;2.875;5.982;;5.246;;;1.326;;
PM2.5;uur;µg/m³;20230803 22:00;20230803 23:00;;;;2.248;;2.889;;7.139;2.159;0.961;2.963;;1.302;7.907;4.486;1.686;2.601;5.255;;4.069;;;1.271;;
PM2.5;uur;µg/m³;20230803 23:00;20230804 00:00;;;;2.346;;-0.096;;6.392;4.157;3.035;3.245;;-1.91;5.075;4.041;1.482;3.669;3.249;;1.635;;;2.685;;
PM2.5;uur;µg/m³;20230804 00:00;20230804 01:00;1.24;1.818;0.212;5.883;;1.428;5.682;9.987;4.834;;2.738;;;4.018;4.352;1.254;2.751;6.451;-2.452;3.855;1.311;0.981;0.876;;
PM2.5;uur;µg/m³;20230804 01:00;20230804 02:00;-0.166;-2.671;-2.963;5.524;;1.137;5.493;8.601;3.886;;-0.05;;;3.029;4.09;2.191;-1.037;3.335;-2.976;6.604;0.549;0.394;0.068;;
PM2.5;uur;µg/m³;20230804 02:00;20230804 03:00;0.564;4.358;1.516;4.436;;2.625;4.49;6.492;2.631;;2.315;;;3.352;-0.144;3.243;-2.187;6.008;-2.202;8.625;-2.347;-0.059;-0.093;;
PM2.5;uur;µg/m³;20230804 03:00;20230804 04:00;1.601;1.844;1.338;4.81;;4;2.466;7.306;1.327;;3.955;;;1.392;-0.608;2.704;-0.896;5.704;-1.413;8.774;0.119;2.257;-1.919;;
PM2.5;uur;µg/m³;20230804 04:00;20230804 05:00;1.651;1.154;0.674;3.994;;4.706;0.952;6.298;0.079;;0.032;;;-0.296;-0.401;4.598;-0.627;4.499;-2.536;7.045;1.042;0.141;-1.753;;
PM2.5;uur;µg/m³;20230804 05:00;20230804 06:00;2.795;-0.031;-1.233;3.628;;3.692;7.728;7.897;0.89;;-0.219;;;1.665;5.231;5.243;0.482;4.502;-3.125;4.806;0.287;1.441;-1.035;;
PM2.5;uur;µg/m³;20230804 06:00;20230804 07:00;3.343;-2.987;-1.502;3.216;;2.871;9.7;7.114;0.243;;-0.118;;;0.737;3.024;3.668;0.085;5.129;5.632;5.493;-0.521;2.382;1.473;;
PM2.5;uur;µg/m³;20230804 07:00;20230804 08:00;2.332;-0.471;1.853;2.409;;2.247;7.097;7.585;-2.651;;0.582;;;2.387;1.833;7.034;-0.233;6.542;4.349;12.591;3.987;-0.488;3.313;;
PM2.5;uur;µg/m³;20230804 08:00;20230804 09:00;2.536;-2.156;7.323;2.57;;1.039;6.949;8.757;1.522;;2.474;;;5.615;5.387;6.629;0.089;5.644;3.129;8.255;4.833;-1.125;2.507;;
PM2.5;uur;µg/m³;20230804 09:00;20230804 10:00;-0.039;1.508;4.483;5.976;;2.632;4.484;5.218;2.164;;1.248;;;4.628;2.068;3.673;-0.137;6.825;4.57;13.669;5.34;2.35;4.582;;
PM2.5;uur;µg/m³;20230804 10:00;20230804 11:00;1.608;2.544;1.683;5.356;;5.271;3.894;5.355;1.422;;-0.182;;;4.249;0.409;5.207;-0.191;12.963;5.087;8.059;3.386;0.098;5.05;;
PM2.5;uur;µg/m³;20230804 11:00;20230804 12:00;2.173;0.83;8.173;2.718;;10.26;5.616;6.966;4.102;;-0.116;;;5.261;-0.249;5.266;-0.096;9.523;6.033;4.068;-0.53;-1.836;3.451;;
PM2.5;uur;µg/m³;20230804 12:00;20230804 13:00;0.243;-1.099;5.545;2.691;;6.965;4.865;7.244;3.252;;-0.561;;;2.177;-1.093;3.836;0.94;9.004;3.33;8.728;-1.956;-0.684;3.606;;
PM2.5;uur;µg/m³;20230804 13:00;20230804 14:00;3.336;-0.879;2.454;5.718;;3.753;8.046;5.312;1.758;;-1.81;;;0.123;2.015;4.069;1.097;11.885;0.705;6.913;-1.862;-0.901;3.601;;
PM2.5;uur;µg/m³;20230804 14:00;20230804 15:00;1.825;0.866;-0.419;4.817;;4.592;4.512;4.929;1.171;;-0.396;;;2.202;2.992;4.015;1.045;8.032;-0.618;5.155;-2.198;-2.693;4.996;;
PM2.5;uur;µg/m³;20230804 15:00;20230804 16:00;-1.466;0.647;-2.682;-2.283;;4.819;3.826;6.589;-0.474;;-0.045;;;4.646;2.493;4.736;1.224;7.869;-1.085;6.325;-0.837;-3.163;4.536;;
PM2.5;uur;µg/m³;20230804 16:00;20230804 17:00;-3.013;-2.191;-3.215;-2.672;;4.837;2.678;6.507;-1.685;;1.652;;;4.855;0.35;2.576;1.484;5.248;-0.36;3.781;5.148;-0.288;2.572;;
PM2.5;uur;µg/m³;20230804 17:00;20230804 18:00;-2.734;-1.954;;2.968;;3.5;0.347;4.129;-0.026;;4.235;;;2.875;-0.938;4.126;2.123;3.428;-2.129;2.331;3.123;0.145;2.954;;
PM2.5;uur;µg/m³;20230804 18:00;20230804 19:00;-0.37;-0.881;-4.868;5.03;;0.409;3.077;3.306;1.726;;3.733;;;-0.591;-0.312;5.945;4.122;3.959;3.207;2.701;-0.569;-0.117;5.57;;
PM2.5;uur;µg/m³;20230804 19:00;20230804 20:00;-1.2;1.135;-1.511;3.928;;-2.66;2.265;4.862;1.505;;0.621;;;-1.817;2.039;4.381;3.008;4.995;2.168;3.861;-0.317;-0.503;6.912;;
PM2.5;uur;µg/m³;20230804 20:00;20230804 21:00;-1.095;1.981;-2.459;2.03;;0.998;-0.423;10.64;1.907;;0.648;;;3.02;1.185;5.866;1.581;4.861;-2.393;6.447;0.734;0.354;5.452;;
PM2.5;uur;µg/m³;20230804 21:00;20230804 22:00;11.748;1.003;-1.319;3.169;;4.346;-2.473;7.609;0.644;;2.857;;;2.349;1.607;6.384;0.352;5.936;0.98;6.696;3.251;0.841;2.5;;
PM2.5;uur;µg/m³;20230804 22:00;20230804 23:00;3.997;-2.254;2.407;2.716;;3.555;3.487;5.286;-1.839;;1.072;;;-0.139;3.092;5.297;0.102;8.916;0.658;5.758;4.043;-0.518;1.328;;
PM2.5;uur;µg/m³;20230804 23:00;20230805 00:00;-2.062;;1.78;1.055;;4.001;2.628;6.593;-0.509;;-0.86;;;1.059;3.586;3.613;0.939;6.786;4.114;6.36;5.633;1.021;2.57;;
PM2.5;uur;µg/m³;20230805 00:00;20230805 01:00;-1.094;1.182;2.382;6.01;1.027;7.286;0.917;9.993;0.312;4.469;-0.762;0.714;12.777;4.748;4.201;3.402;4.296;5.586;4.865;7.004;4.929;4.899;0.994;;-0.159
PM2.5;uur;µg/m³;20230805 01:00;20230805 02:00;-0.865;1.793;3.676;6.837;0.069;4.534;5.494;11.74;1.852;2.999;0.819;-1.413;5.758;4.49;7.09;3.623;4.165;14.492;5.161;7.07;5.303;1.878;-0.262;;0.552
PM2.5;uur;µg/m³;20230805 02:00;20230805 03:00;2.03;-0.61;2.743;7.134;-1.217;3.69;2.662;6.595;2.333;2.77;0.985;-0.579;-0.966;1.649;4.132;2.227;3.358;8.361;5.577;6.137;4.932;-2.258;2.897;;1.421
PM2.5;uur;µg/m³;20230805 03:00;20230805 04:00;2.088;0.67;2.832;9.402;1.525;5.156;10.699;9.901;3.55;2.459;0.374;-0.308;1.509;1.45;5.858;4.242;3.935;8.366;5.045;9.05;4.353;0.626;6.173;;0.512
PM2.5;uur;µg/m³;20230805 04:00;20230805 05:00;1.311;1.568;0.257;5.019;1.381;5.683;7.064;11.21;4.159;0.48;0.942;-1.487;0.251;1.773;4.516;5.756;2.296;10.748;4.21;10.841;2.132;0.121;4.689;;-1.647
PM2.5;uur;µg/m³;20230805 05:00;20230805 06:00;1.563;0.727;0.904;3.711;2.036;7.517;12.659;8.489;2.676;;1.656;-1.486;-0.432;2.215;0.725;4.522;1.776;7.47;6.47;8.499;5.999;-1.425;2.842;;-1.955
PM2.5;uur;µg/m³;20230805 06:00;20230805 07:00;3.214;2.75;1.992;6.858;3.317;6.389;10.297;8.315;1.705;-0.146;1.778;4.396;-2.632;2.175;2.283;3.5;1.383;6.588;6.348;9.369;8.286;0.248;3.119;;-1.491
PM2.5;uur;µg/m³;20230805 07:00;20230805 08:00;6.946;1.821;2.061;12.337;2.936;4.343;6.493;14.02;2.868;-1.5;2.199;10.219;-0.53;3.971;6.605;2.007;1.151;17.246;5.971;10.07;9.043;1.735;6.507;;-1.411
PM2.5;uur;µg/m³;20230805 08:00;20230805 09:00;11.885;-0.672;4.558;8.049;1.851;6.003;6.794;14.55;3.957;0.082;2.908;7.178;5.651;6.394;3.307;9.222;2.338;14.962;9.298;8.447;4.298;1.438;5.627;;0.189
PM2.5;uur;µg/m³;20230805 09:00;20230805 10:00;7.755;-1.402;2.672;9.434;-0.063;6.784;6.591;10;4.047;2.365;9.984;8.769;4.253;8.319;2.984;9.409;4.827;16.834;11.189;7.345;6.353;0.553;3.819;;-1.045
PM2.5;uur;µg/m³;20230805 10:00;20230805 11:00;2.861;0.996;-0.949;7.715;2.972;7.453;3.795;8.791;5.839;1.639;13.816;4.569;3.16;5.926;3.333;8.852;2.839;13.522;13.482;5.886;5.329;11.562;1.683;;-2.749
