Export;EXP-2023-01 (20230705 12:50);;;StationsCode;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20230101 01:00;20230101 02:00;11.669;3.061;3.392;5.855;29.388;26.752;17.148;11.6;100.722;32.916;21.577;31.456;69.313;13.757;44.539;53.996;35.905;29.966;35.366;23.812;65.217;50.252;23.743;52.104;27.457
PM2.5;uur;µg/m³;20230101 02:00;20230101 03:00;8.112;2.775;2.537;7.585;7.67;7.681;6.972;8.167;45.185;7.684;7.307;6.003;25.713;6.106;17.814;17.52;9.141;8.029;11.709;7.912;17.579;28.692;27.624;36.091;42.275
PM2.5;uur;µg/m³;20230101 03:00;20230101 04:00;5.216;3.075;2.527;4.85;5.617;5.436;4.485;7.043;12.218;6.239;6.705;5.674;8.308;4.209;9.043;4.449;9.141;10.435;5.436;7.384;10.925;14.276;12.248;44.431;45.94
PM2.5;uur;µg/m³;20230101 04:00;20230101 05:00;3.98;0.149;1.604;1.604;3.57;1.385;3.374;8.115;5.814;5.499;3.509;0.466;6.321;5.885;7.292;3.259;5.459;5.502;0.64;2.915;7.84;7.332;10.944;17.422;30.182
PM2.5;uur;µg/m³;20230101 05:00;20230101 06:00;7.936;2.183;-0.123;9.817;6.621;-2.107;5.22;5.957;0.228;5.961;0.719;-4.3;1.81;9.376;5.896;2.323;2.462;1.005;1.324;0.11;4.608;4.45;5.488;-1.689;8.185
PM2.5;uur;µg/m³;20230101 06:00;20230101 07:00;5.625;2.754;0.048;7.555;4.472;-4.335;3.122;4.699;3.634;3.307;8.285;-2.38;-0.694;6.163;6.072;2.393;0.63;0.53;3.657;1.501;5.559;6.216;5.463;0.42;6.189
PM2.5;uur;µg/m³;20230101 07:00;20230101 08:00;3.589;3.531;-0.135;-0.494;3.319;;4.463;2.14;4.241;2.661;8.559;-3.134;1.145;4.931;2.432;3.569;2.582;-2.029;2.294;-1.646;5.803;4.421;5.193;0.768;4.684
PM2.5;uur;µg/m³;20230101 08:00;20230101 09:00;4.271;5.248;3.559;-4.209;1.657;-4.622;2.797;1.293;2.16;4.987;7.068;-2.855;2.248;5.157;-3.086;2.358;1.382;;-0.452;;4.021;-0.976;1.855;2.564;4.129
PM2.5;uur;µg/m³;20230101 09:00;20230101 10:00;2.663;5;3.118;3.167;-0.133;-3.119;2.629;1.536;1.675;3.037;7.718;1.043;1.705;5.932;2.6;3.391;0.697;;-0.155;;1.222;;0.147;4.195;6.744
PM2.5;uur;µg/m³;20230101 10:00;20230101 11:00;3.231;3.816;0.292;2.149;-1.851;-1.878;5.371;-0.556;0.644;-0.872;10.043;1.124;-0.241;4.141;5.568;2.86;-0.785;0.112;0.681;;1.366;-2.162;3.885;3.304;5.551
PM2.5;uur;µg/m³;20230101 11:00;20230101 12:00;5.145;3.136;-0.281;3.556;1.599;1.222;4.739;-0.314;0.302;0.809;6.56;1.75;2.685;7.177;7.146;4.955;-0.678;1.933;0.41;-0.46;4.157;3.068;1.431;3.848;6.655
PM2.5;uur;µg/m³;20230101 12:00;20230101 13:00;5.421;5.011;-0.779;2.806;4.615;5.268;4.63;2.831;1.28;2.482;8.301;1.767;1.599;6.951;7.691;3.823;1.315;3.357;0.508;1.443;5.391;4.966;1.014;2.195;5.353
PM2.5;uur;µg/m³;20230101 13:00;20230101 14:00;6.236;3.843;-1.148;1.547;0.257;2.789;6.492;3.795;2.632;2.762;5.082;9.455;0.273;5.189;11.63;4.697;3.576;1.67;0.977;3.074;6.918;4.103;-0.591;6.772;2.76
PM2.5;uur;µg/m³;20230101 14:00;20230101 15:00;4.36;1.669;-1.199;3.493;-1.066;2.595;3.597;3.124;3.136;2.551;5.015;6.357;3.382;4.533;9.494;7.201;2.92;0.566;0.99;3.217;5.493;9.112;0.68;5.497;0.65
PM2.5;uur;µg/m³;20230101 15:00;20230101 16:00;8.213;1.155;-1.572;2.985;2.169;6.334;2.616;3.276;3.269;5.831;4.095;4.098;3.289;7.055;6.668;7.054;1.32;2.007;3.286;2.096;4.039;9.239;2.194;1.55;-0.391
PM2.5;uur;µg/m³;20230101 16:00;20230101 17:00;4.91;1.194;-2.841;7.748;4.354;5.891;6.283;3.742;4.246;5.274;6.502;3.611;2.362;5.136;10.974;4.532;1.761;2.831;3.954;1.596;5.031;10.386;-1.092;0.359;1.117
PM2.5;uur;µg/m³;20230101 17:00;20230101 18:00;3.421;0.549;;7.629;3.286;5.956;6.109;3.777;4.58;4.613;6.2;3.597;6.822;4.67;12.052;4.397;3.134;2.18;2.189;3.54;8.906;17.52;-2.538;7.794;1.409
PM2.5;uur;µg/m³;20230101 18:00;20230101 19:00;3.279;1.115;0.396;6.122;2.685;4.765;6.52;3.316;7.633;5.234;11.385;4.952;5.54;4.943;14.962;5.31;4.39;3.149;1.109;1.401;5.813;4.065;1.545;6.233;2.355
PM2.5;uur;µg/m³;20230101 19:00;20230101 20:00;1.868;5.885;1.62;12.267;2.312;4.173;6.625;2.048;4.896;4.308;7.41;4.487;1.925;6.435;14.668;4.213;4.264;3.286;3.064;2.043;4.584;4.924;9.415;5.673;8.576
PM2.5;uur;µg/m³;20230101 20:00;20230101 21:00;0.965;6.926;2.276;6.276;2.363;0.84;4.946;2.037;7.459;6.509;8.351;3.514;1.676;10.748;9.925;5.037;2.815;2.549;6.324;4.85;4.16;6.755;6.289;7.205;5.687
PM2.5;uur;µg/m³;20230101 21:00;20230101 22:00;2.095;5.66;5.862;9.072;2.006;-0.073;5.422;3.674;4.179;4.289;4.697;3.586;1.294;6.125;14.276;2.599;1.419;0.639;2.751;5.337;3.895;4.394;3.509;9.151;6.696
PM2.5;uur;µg/m³;20230101 22:00;20230101 23:00;4.39;7.064;5.084;4.372;2.133;4.076;7.58;6.061;1.571;3.872;5.187;6.363;1.432;2.823;13.718;2.184;1.597;5.079;2.854;3.261;4.511;5.591;2.393;7.007;5.838
PM2.5;uur;µg/m³;20230101 23:00;20230102 00:00;5.728;7.956;5.681;16.628;3.534;3.738;7;6.434;1.402;6.738;6.856;4.89;3.106;2.593;9.533;4.888;1.671;3.421;2.112;4.118;24.223;6.478;-0.373;3.215;4.171
PM2.5;uur;µg/m³;20230102 00:00;20230102 01:00;4.605;6.046;5.522;3.257;2.758;2.443;9.994;7.246;1.998;5.382;8.788;6.71;;3.555;13.482;5.726;4.282;3.587;0.554;3.089;12.875;4.24;1.839;3.196;3.266
PM2.5;uur;µg/m³;20230102 01:00;20230102 02:00;7.991;6.452;4.217;11.591;5.652;4.197;10.601;9.236;3.478;4.57;6.437;10.778;7.041;1.442;9.523;8.042;6.552;2.927;1.978;4.425;5.917;4.674;2.391;3.808;4.234
PM2.5;uur;µg/m³;20230102 02:00;20230102 03:00;5.983;5.021;2.806;4.469;8.042;5.656;5.204;10.33;2.836;5.943;3.753;6.162;1.934;1.717;11.483;4.936;5.042;0.409;2.939;6.736;-1.008;9.847;-2.029;1.517;4.152
PM2.5;uur;µg/m³;20230102 03:00;20230102 04:00;5.533;7.467;3.34;10.533;3.826;5.606;11.179;7.508;2.318;4.53;9.994;3.208;2.509;6.624;8.102;6.527;4.101;3.335;2.381;2.885;6.017;10.288;;2.307;5.168
PM2.5;uur;µg/m³;20230102 04:00;20230102 05:00;4.45;4.953;4.267;5.987;0.41;2.698;8.818;7.031;3.178;6.441;7.233;1.71;-0.037;8.299;9.386;5.435;1.377;4.558;1.326;-1.258;6.544;7.363;-3.154;2.104;2.723
PM2.5;uur;µg/m³;20230102 05:00;20230102 06:00;8.778;3.677;2.135;1.609;2.105;2.019;6.401;4.998;-0.364;5.968;2.801;-4.187;-4.394;4.312;8.739;3.527;2.805;-0.136;2.698;-1.938;24.899;4.615;3.155;6.474;2.293
PM2.5;uur;µg/m³;20230102 06:00;20230102 07:00;5.093;4.401;4.612;0.858;1.438;-0.737;2.916;4.33;;2.995;-2.184;;-2.677;0.201;4.707;2.159;2.445;-2.855;1.93;-0.531;10.768;4.058;2.385;6.346;2.602
PM2.5;uur;µg/m³;20230102 07:00;20230102 08:00;3.49;3.027;4.117;7.164;0.638;-4.8;2.088;6.093;;1.641;-3.389;;-2.967;0.331;1.196;3.104;-1.728;;-1.022;-2.441;5.24;2.956;-0.545;2.421;0.616
PM2.5;uur;µg/m³;20230102 08:00;20230102 09:00;1.197;2.819;-1.067;3.727;-0.457;-2.975;1.715;4.819;-3.549;-0.372;-0.719;1.092;-3.404;1.606;0.277;2.482;-4.003;;-1.115;;0.862;1.383;-3.4;0.421;-1.245
PM2.5;uur;µg/m³;20230102 09:00;20230102 10:00;-2.903;1.108;;-0.817;0.755;0.069;-0.591;1.676;-2.915;-1.107;3.093;4.726;-0.479;1.721;3.439;-3.084;-4.029;;-1.346;;2.545;-3.159;-4.352;0.908;-2.808
PM2.5;uur;µg/m³;20230102 10:00;20230102 11:00;-3.637;-1.779;-3.586;-2.424;-0.135;2.235;-0.048;1.138;0.95;1.005;2.686;6.007;0.65;2.867;7.705;;-3.408;;0.557;-1.711;3.129;;-3.97;-2.177;-1.441
PM2.5;uur;µg/m³;20230102 11:00;20230102 12:00;0.052;-3.208;-3.232;1.751;0.156;1.748;5.62;3.22;2.312;2.926;4.558;3.297;-0.619;1.289;4.679;-3.124;;-1.011;2.882;-0.555;1.655;-0.705;-3.235;-2.488;-1.353
PM2.5;uur;µg/m³;20230102 12:00;20230102 13:00;2.578;-0.932;-4.282;3.088;0.774;0.168;5.164;3.797;0.344;2.97;7.766;4.108;4.339;4.468;3.509;2.482;;-0.265;0.927;0.352;0.529;0.667;-2.107;-1.704;-3.219
PM2.5;uur;µg/m³;20230102 13:00;20230102 14:00;7.742;1.625;-2.369;2.182;1.772;3.124;2.872;3.183;-2.365;3.153;5.54;2.861;4.596;4.903;7.114;3.248;-1.375;-1.055;1.556;0.671;;1.585;-2.033;7.782;-2.139
PM2.5;uur;µg/m³;20230102 14:00;20230102 15:00;5.838;-2.264;-4.507;5.539;3.136;3.686;1.553;8.593;-4.408;4.196;3.816;2.9;3.229;2.872;12.346;1.348;-3.364;-0.491;3.912;2.423;;2.831;0.177;4.121;-0.783
PM2.5;uur;µg/m³;20230102 15:00;20230102 16:00;3.571;-3.424;-3.337;2.612;2.608;3.659;3.692;6.678;;3.679;4.874;1.971;2.741;0.899;12.14;-4.268;-2.235;-0.435;6.29;6.376;11.836;3.092;2.66;2.582;0.279
PM2.5;uur;µg/m³;20230102 16:00;20230102 17:00;2.052;-0.109;-0.075;-2.168;3.156;1.465;2.633;11.53;-4.437;1.57;5.349;0.672;9.063;-0.511;9.004;;-3.575;-3.46;2.521;10.415;18.294;4.45;2.075;3.442;-1.301
PM2.5;uur;µg/m³;20230102 17:00;20230102 18:00;1.469;-0.242;3.535;;2.577;0.259;4.13;8.114;;0.195;3.143;0.428;4.564;5.169;7.923;0.011;7.042;;-1.553;7.584;11.336;6.314;0.97;1.34;-1.873
PM2.5;uur;µg/m³;20230102 18:00;20230102 19:00;2.415;-1.559;2.419;5.275;1.298;2.475;6.313;8.265;;2.542;8.171;2.343;4.005;3.825;6.729;3.663;4.823;-3.598;-0.059;3.306;5.379;5.905;1.144;0.971;-0.482
PM2.5;uur;µg/m³;20230102 19:00;20230102 20:00;4.788;6.133;2.675;4.016;0.503;2.374;7.738;7.774;-1.841;2.323;5.622;3.92;3.466;4.244;9.67;5.41;4.921;1.187;1.245;3.337;3.433;9.347;2.942;4.237;0.476
PM2.5;uur;µg/m³;20230102 20:00;20230102 21:00;3.544;4.489;1.828;7.724;5.234;4.647;8.297;5.456;5.203;1.184;5.963;4.96;2.509;3.401;18.814;4.805;12.13;6.57;5.316;5.405;5.106;8.07;3.974;6.21;6.159
PM2.5;uur;µg/m³;20230102 21:00;20230102 22:00;7.753;3.416;0.329;21.146;6.271;5.638;21.126;6.228;2.696;1.316;8.158;3.276;3.052;3.81;20.333;14.737;13.502;8.463;4.96;3.835;5.887;5.059;1.714;6.94;4.879
PM2.5;uur;µg/m³;20230102 22:00;20230102 23:00;9.984;2.46;2.655;12.522;6.97;8.857;13.718;10.63;4.987;5.444;6.132;2.307;2.573;2.566;16.079;13.522;10.425;8.414;9.268;4.159;2.793;5.815;0.731;5.187;4.361
PM2.5;uur;µg/m³;20230102 23:00;20230103 00:00;8.749;3.55;1.755;11.415;7.778;5.949;11.856;15.6;5.187;10.366;4.622;5.618;3.2;4.604;12.297;14.492;8.847;3.81;11.072;8.275;3.643;9.455;3.636;4.31;3.022
PM2.5;uur;µg/m³;20230103 00:00;20230103 01:00;7.096;2.366;2.215;11.434;6.75;3.776;14.002;17.63;3.979;8.603;5.774;4.286;7.05;4.696;12.434;12.591;9.651;9.347;10.807;7.452;9.327;8.489;4.904;5.5;2.188
PM2.5;uur;µg/m³;20230103 01:00;20230103 02:00;7.746;-1.189;2.445;12.483;10.503;5.822;6.803;15.04;2.551;6.128;6.503;5.786;4.413;2.664;12.228;11.493;10.062;5.884;8.217;9.611;6.896;8.572;1.908;1.97;3.488
PM2.5;uur;µg/m³;20230103 02:00;20230103 03:00;8.09;-1.594;3.433;13.482;9.719;11.581;8.729;12.14;4.922;11.924;2.86;6.737;2.912;14.149;12.551;10.68;10.062;5.186;10.64;12.297;10.415;8.197;-1.447;2.598;5.125
PM2.5;uur;µg/m³;20230103 03:00;20230103 04:00;14.992;3.999;3.923;11.346;9.651;11.679;8.32;12.95;7.532;8.619;1.286;10.738;5.45;1.208;9.964;11.895;9.994;3.993;8.994;13.1;8.078;9.445;-0.656;3.932;2.873
PM2.5;uur;µg/m³;20230103 04:00;20230103 05:00;4.254;5.403;0.836;7.528;8.492;13.316;8.729;9.651;5.184;11.954;4.824;9.406;6.915;3.819;11.297;11.375;12.052;5.464;9.915;15.423;6.929;10.307;0.202;2.875;2.864
PM2.5;uur;µg/m³;20230103 05:00;20230103 06:00;6.35;2.228;-0.847;8.049;6.702;10.484;11.405;10.35;6.949;12.179;7.7;10.905;8.974;4.121;15.403;10.934;9.278;13.198;20.019;10.415;7.207;9.709;-0.634;1.214;2.682
PM2.5;uur;µg/m³;20230103 06:00;20230103 07:00;6.809;-0.692;1.333;5.879;7.553;8.589;11.787;9.979;13.904;9.768;7.822;12.032;16.266;3.828;20.627;20.813;18.461;10.435;19.323;9.66;5.248;11.17;-0.095;4.558;7.413
PM2.5;uur;µg/m³;20230103 07:00;20230103 08:00;8.857;0.791;1.224;4.938;7.19;6.48;8.012;6.571;12.512;10.689;13.237;8.411;10.591;8.584;18.696;18.108;17.148;8.148;20.538;8.395;3.562;11.836;2.664;6.424;7.95
PM2.5;uur;µg/m³;20230103 08:00;20230103 09:00;5.658;2.818;1.086;8.925;7.033;5.957;7.924;9.824;13.629;11.473;16.589;8.697;10.533;14.188;17.824;13.267;13.894;8.689;11.797;5.108;4.93;15.472;5.542;14.237;11.209
PM2.5;uur;µg/m³;20230103 09:00;20230103 10:00;4.858;-0.581;0.996;7.155;4.783;8.073;7.093;7.647;15.972;12.659;8.808;7.679;5.775;20.509;14.913;7.25;16.158;10.591;8.729;5.334;4.403;13.453;9.464;11.699;12.542
PM2.5;uur;µg/m³;20230103 10:00;20230103 11:00;5.076;-0.896;-0.112;5.722;6.691;8.584;5.847;8.54;13.071;11.307;12.914;8.7;12.64;16.481;14.404;14.002;15.237;10.836;8.916;5.284;7.021;9.523;11.954;13.776;13.032
PM2.5;uur;µg/m³;20230103 11:00;20230103 12:00;7.293;0.983;1.316;9.788;7.508;8.453;10.562;6.042;9.484;11.767;14.443;8.506;11.983;16.354;17.755;15.727;11.856;12.228;8.886;8.567;5.683;6.751;6.957;8.955;10.65
PM2.5;uur;µg/m³;20230103 12:00;20230103 13:00;5.389;3.198;2.313;5.251;6.262;7.704;12.13;3.962;6.952;10.16;12.551;5.135;10.787;12.159;16.04;16.119;10.023;12.208;7.85;5.881;3.189;5.916;12.943;12.963;19.402
PM2.5;uur;µg/m³;20230103 13:00;20230103 14:00;6.271;2.104;-0.347;2.965;5.071;3.939;10.542;6.265;6.799;6.44;7.93;5.598;10.111;18.167;14.854;11.179;11.189;10.15;6.255;6.988;7.663;4.251;15.246;14.57;16.305
PM2.5;uur;µg/m³;20230103 14:00;20230103 15:00;6.538;1.876;-3.968;5.877;29.701;0.925;8.625;4.781;5.466;6.557;6.352;5.448;8.303;8.218;6.943;8.935;7.479;4.946;7.104;5.633;6.391;3.33;8.798;10.631;11.963
PM2.5;uur;µg/m³;20230103 15:00;20230103 16:00;3.848;0.886;-0.629;2.034;5.152;0.862;8.225;2.017;6.188;5.016;4.216;4.121;6.993;10.376;12.287;8.925;3.613;1.648;8.478;6.445;1.524;2.911;4.785;8.925;9.572
PM2.5;uur;µg/m³;20230103 16:00;20230103 17:00;2.77;-0.992;1.424;4.482;5.408;2.472;;2.077;9.749;6.506;5.76;9.023;3.237;7.461;10.65;7.96;4.729;3.003;6.952;6.586;-4.656;3.26;4.103;9.827;12.512
PM2.5;uur;µg/m³;20230103 17:00;20230103 18:00;4.845;2.24;1.426;5.616;5.113;4.291;;4.477;8.609;7.855;9.151;7.349;1.747;8.886;14.119;5.638;5.411;3.656;3.11;3.777;2.323;3.479;6.919;7.501;7.998
PM2.5;uur;µg/m³;20230103 18:00;20230103 19:00;3.174;1.976;-0.209;6.007;6.066;3.807;13.718;7.77;7.031;7.373;9.347;5.037;3.468;8.496;9.268;5.62;3.238;6.331;3.43;6.051;5.845;8.155;6.801;5.938;5.249
PM2.5;uur;µg/m³;20230103 19:00;20230103 20:00;3.762;0.983;1.144;5.787;5.518;5.468;10.971;11.01;5.964;4.874;10.337;3.691;1.909;9.131;11.121;7.858;2.896;5.641;5.165;6.651;9.366;6.289;6.081;6.563;2.377
PM2.5;uur;µg/m³;20230103 20:00;20230103 21:00;3.092;1.653;0.968;4.426;2.856;4.755;8.386;7.338;3.482;7.887;8.72;3.158;0.444;14.002;7.662;7.101;1.562;10.092;7.037;3.869;10.415;4.236;3.467;4.559;4.313
PM2.5;uur;µg/m³;20230103 21:00;20230103 22:00;2.596;2.142;-0.147;9.317;1.937;3.435;12.397;4.811;3.094;8.645;8.172;6.006;0.841;5.251;7.663;6.431;7.495;6.014;4.514;3.536;7.9;6.174;3.11;6.306;10.993
PM2.5;uur;µg/m³;20230103 22:00;20230103 23:00;1.823;3.476;2.391;5.586;2.535;2.395;9.271;5.694;5.353;5.773;9.131;5.271;2.476;2.94;7.218;6.017;8.153;2.628;4.903;4.222;5.917;3.783;1.912;5.011;11.326
PM2.5;uur;µg/m³;20230103 23:00;20230104 00:00;0.656;5.937;2.493;1.33;1.259;2.236;7.405;3.313;4.558;3.198;9.67;3.106;-0.154;2.42;7.317;8.616;6.382;3.955;3.024;3.869;5.361;1.582;-1.375;4.502;8.533
PM2.5;uur;µg/m³;20230104 00:00;20230104 01:00;0.411;4.737;;4.685;-0.533;1.794;10.778;2.764;1.662;3.037;6.204;0.844;4.771;5.51;6.668;8.808;6.853;5.6;5.717;1.764;4.768;4.807;-1.035;4.315;6.396
PM2.5;uur;µg/m³;20230104 01:00;20230104 02:00;1.749;1.925;;8.547;-2.748;0.052;9.794;3.099;-2.815;0.474;1.714;0.407;1.063;3.979;8.994;4.925;7.915;5.804;5.579;2.134;0.036;3.042;0.877;4.944;4.734
PM2.5;uur;µg/m³;20230104 02:00;20230104 03:00;0.616;0.574;;2.723;-4.366;-0.526;7.516;2.639;-3.803;-0.128;-1.321;0.867;-4.891;0.982;7.631;3.53;6.863;2.522;1.796;2.498;-1.373;11.836;1.363;2.317;2.756
PM2.5;uur;µg/m³;20230104 03:00;20230104 04:00;2.442;-0.406;;4.176;-3.144;0.675;5.313;2.85;-1.68;0.52;1.184;-0.421;-4.258;1.676;6.221;4.557;4.743;3.768;-0.783;1.731;0.706;2.47;-1.293;-0.305;1
PM2.5;uur;µg/m³;20230104 04:00;20230104 05:00;2.17;2.138;;9.847;-0.631;4.39;3.284;2.943;-0.825;1.379;1.653;0.231;-1.068;2.368;5.357;1.524;-1.127;4.019;0.299;0.935;-0.042;-3.473;-4.772;-1.411;-2.537
PM2.5;uur;µg/m³;20230104 05:00;20230104 06:00;-0.898;1.532;;6.219;-0.583;2.563;3.441;4.09;0.357;-0.699;1.52;0.728;0.506;1.819;10.954;-0.311;-3.746;3.12;1.261;1.133;-0.793;0.987;-2.396;-4.288;-4.127
PM2.5;uur;µg/m³;20230104 06:00;20230104 07:00;2.073;-0.853;;-0.766;0.379;2.943;4.792;4.952;-1.009;0.007;-0.651;1.912;-1.043;1.588;7.619;0.1;-1.953;3.359;0.424;-0.497;-0.122;-3.855;-0.939;-2.462;-2.39
PM2.5;uur;µg/m³;20230104 07:00;20230104 08:00;4.982;-1.121;;-2.492;0.566;2.516;3.675;2.568;-1.696;-0.515;-2.474;-0.228;-1.57;2.694;6.157;-0.024;-0.907;2.804;-0.39;-1.921;2.054;1.031;-1.756;-1.488;-2.621
PM2.5;uur;µg/m³;20230104 08:00;20230104 09:00;2.417;-1.85;;5.458;1.04;0.946;2.071;-0.229;-1.256;0.522;1.343;-1.525;-1.574;4.169;6.595;2.902;-1.004;2.398;-1.56;-1.018;0.19;0.742;-1.188;-1.455;-1.264
PM2.5;uur;µg/m³;20230104 09:00;20230104 10:00;-1.966;-4.178;;-0.124;0.93;0.916;0.834;0.092;1.032;0.579;3.475;-0.255;2.146;2.869;3.949;3.129;-0.937;-1.688;-0.733;-0.325;;-4.286;0.731;1.206;-0.796
PM2.5;uur;µg/m³;20230104 10:00;20230104 11:00;-2.675;-4.72;;-2.493;0.228;-0.483;-0.427;3.549;0.154;-1.489;2.376;-0.943;2.86;2.536;2.998;0.428;-0.608;;-0.646;-1.555;;0.893;0.073;1.076;-0.667
PM2.5;uur;µg/m³;20230104 11:00;20230104 12:00;-1.12;-2.825;;-0.353;2.842;-1.51;1.906;8.925;-0.517;1.101;-0.105;-0.719;-0.044;3.413;3.82;-3.949;-1.713;2.507;-0.716;-0.148;7.434;0.186;2.244;1.963;1.291
PM2.5;uur;µg/m³;20230104 12:00;20230104 13:00;0.426;-0.413;;-0.311;0.003;-1.373;-0.304;8.898;0.055;2.304;7.549;0.57;-2.958;4.166;5.299;-2.301;-1.122;1.968;-2.3;-0.341;6.731;-1.966;2.094;2.375;2.544
PM2.5;uur;µg/m³;20230104 13:00;20230104 14:00;3.209;0.371;;0.354;-2.621;-1.451;-3.689;5.678;1.489;-0.318;4.092;5.762;-2.492;2.808;9.004;0.459;0.126;-1.302;-0.815;-0.938;5.476;-0.302;0.161;29.437;1.823
PM2.5;uur;µg/m³;20230104 14:00;20230104 15:00;2.351;-0.086;;-1.408;-1.666;2.214;-2.91;4.862;3.021;-1.216;2.562;4.162;0.32;0.925;12.747;3.528;;-0.782;2.823;3.518;3.23;-0.7;2.343;3.541;3.533
